Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
165	2023-08-30 20:54:00	9	2023-08-31 10:17:00	9	Midday	126.256	23.049	-6.00
166	2023-08-31 10:17:00	9	2023-08-31 20:51:00	9	Midnight	126.592	24.825	-6.00
167	2023-08-31 20:51:00	9	2023-09-01 10:16:00	9	Midday	126.678	24.844	-6.00
168	2023-09-01 10:16:00	9	2023-09-01 20:54:00	9	Midnight	126.264	23.428	-6.00
169	2023-09-01 20:54:00	9	2023-09-02 10:16:00	9	Midday	126.224	23.988	-6.00
170	2023-09-02 10:16:00	9	2023-09-02 20:46:00	9	Midnight	127.184	28.468	-6.00
171	2023-09-02 20:46:00	9	2023-09-03 10:15:00	9	Midday	127.269	28.555	-6.00
172	2023-09-03 10:15:00	9	2023-09-03 20:48:00	9	Midnight	126.978	27.779	-6.00
173	2023-09-03 20:48:00	9	2023-09-04 10:35:00	9	Midday	124.437	37.618	-6.00
174	2023-09-04 10:35:00	9	2023-09-04 21:17:00	9	Midnight	120.770	23.482	-6.00
175	2023-09-04 21:17:00	9	2023-09-05 10:30:00	9	Midday	121.354	20.866	-6.00
176	2023-09-05 10:30:00	9	2023-09-05 21:09:00	9	Midnight	122.312	26.202	-6.00
177	2023-09-05 21:09:00	9	2023-09-06 10:32:00	9	Midday	122.020	28.063	-6.00
178	2023-09-06 10:32:00	9	2023-09-06 21:11:00	9	Midnight	121.728	27.160	-6.00
179	2023-09-06 21:11:00	9	2023-09-07 10:30:00	9	Midday	121.936	26.623	-6.00
180	2023-09-07 10:30:00	9	2023-09-07 21:13:00	9	Midnight	121.643	25.604	-6.00
181	2023-09-07 21:13:00	9	2023-09-08 10:30:00	9	Midday	121.601	26.344	-6.00
182	2023-09-08 10:30:00	9	2023-09-08 21:13:00	9	Midnight	121.558	26.641	-6.00
183	2023-09-08 21:13:00	9	2023-09-09 10:23:00	9	Midday	122.390	22.317	-6.00
184	2023-09-09 10:23:00	9	2023-09-09 21:18:00	9	Midnight	121.721	18.336	-6.00
185	2023-09-09 21:18:00	9	2023-09-10 10:19:00	9	Midday	122.178	15.351	-6.00
186	2023-09-10 10:19:00	9	2023-09-10 21:15:00	9	Midnight	122.510	18.380	-6.00
187	2023-09-10 21:15:00	9	2023-09-11 10:19:00	9	Midday	122.466	19.223	-6.00
188	2023-09-11 10:19:00	9	2023-09-11 21:19:00	9	Midnight	121.922	15.309	-6.00
