Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
561	2024-03-16 21:47:48	9	2024-03-17 10:25:48	9	Midday	120.367	nan	-6.00
562	2024-03-17 10:25:48	9	2024-03-17 21:46:48	9	Midnight	120.456	nan	-6.00
563	2024-03-17 21:46:48	9	2024-03-18 10:20:48	9	Midday	121.044	nan	-6.00
564	2024-03-18 10:20:48	9	2024-03-18 21:45:48	9	Midnight	121.133	nan	-6.00
565	2024-03-18 21:45:48	9	2024-03-19 10:23:48	9	Midday	120.721	nan	-6.00
566	2024-03-19 10:23:48	9	2024-03-19 21:44:48	9	Midnight	120.809	nan	-6.00
567	2024-03-19 21:44:48	9	2024-03-20 10:33:48	9	Midday	119.522	-0.154	-6.00
568	2024-03-20 10:33:48	9	2024-03-20 22:05:48	9	Midnight	116.859	nan	-6.00
569	2024-03-20 22:05:48	9	2024-03-21 10:58:48	9	Midday	113.696	22.037	-6.00
570	2024-03-21 10:58:48	9	2024-03-21 22:19:48	9	Midnight	111.909	nan	-6.00
571	2024-03-21 22:19:48	9	2024-03-22 10:47:48	9	Midday	113.247	nan	-6.00
572	2024-03-22 10:47:48	9	2024-03-22 22:05:48	9	Midnight	114.959	nan	-6.00
573	2024-03-22 22:05:48	9	2024-03-23 10:38:48	9	Midday	116.047	nan	-6.00
574	2024-03-23 10:38:48	9	2024-03-23 22:09:48	9	Midnight	115.509	nan	-6.00
575	2024-03-23 22:09:48	9	2024-03-24 10:32:48	9	Midday	116.222	nan	-6.00
576	2024-03-24 10:32:48	9	2024-03-24 21:58:48	9	Midnight	117.560	nan	-6.00
577	2024-03-24 21:58:48	9	2024-03-25 10:15:48	9	Midday	119.647	nan	-6.00
578	2024-03-25 10:15:48	9	2024-03-25 21:49:48	9	Midnight	120.735	nan	-6.00
579	2024-03-25 21:49:48	9	2024-03-26 10:28:48	9	Midday	119.072	nan	-6.00
580	2024-03-26 10:28:48	9	2024-03-26 21:39:48	9	Midnight	120.284	2.147	-6.00
581	2024-03-26 21:39:48	9	2024-03-27 10:24:48	9	Midday	120.747	-8.900	-6.00
582	2024-03-27 10:24:48	9	2024-03-27 21:40:48	9	Midnight	120.584	-12.894	-6.00
583	2024-03-27 21:40:48	9	2024-03-28 10:28:48	9	Midday	120.046	0.196	-6.00
584	2024-03-28 10:28:48	9	2024-03-28 21:34:48	9	Midnight	120.759	10.413	-6.00
585	2024-03-28 21:34:48	9	2024-03-29 10:25:48	9	Midday	121.096	5.656	-6.00
586	2024-03-29 10:25:48	9	2024-03-29 21:34:48	9	Midnight	121.059	4.890	-6.00
587	2024-03-29 21:34:48	9	2024-03-30 09:57:48	9	Midday	124.522	nan	-6.00
588	2024-03-30 09:57:48	9	2024-03-30 21:08:48	9	Midnight	127.735	1.248	-6.00
589	2024-03-30 21:08:48	9	2024-03-31 10:07:48	9	Midday	126.448	14.972	-6.00
590	2024-03-31 10:07:48	9	2024-03-31 20:54:48	9	Midnight	128.161	27.149	-6.00
591	2024-03-31 20:54:48	9	2024-04-01 09:58:48	9	Midday	129.249	19.118	-6.00
592	2024-04-01 09:58:48	9	2024-04-01 21:33:48	9	Midnight	124.336	nan	-6.00
593	2024-04-01 21:33:48	9	2024-04-02 09:24:48	9	Midday	128.551	nan	-6.00
594	2024-04-02 09:24:48	9	2024-04-02 22:33:48	9	Midnight	121.012	-85.141	-6.00
595	2024-04-02 22:33:48	9	2024-04-03 09:54:48	9	Midday	117.225	-83.470	-6.00
596	2024-04-03 09:54:48	9	2024-04-03 21:47:48	9	Midnight	122.940	nan	-6.00
597	2024-04-03 21:47:48	9	2024-04-04 09:57:48	9	Midday	122.529	-68.168	-6.00
598	2024-04-04 09:57:48	9	2024-04-04 21:34:48	9	Midnight	124.118	-38.691	-6.00
599	2024-04-04 21:34:48	9	2024-04-05 10:03:48	9	Midday	123.333	-26.104	-6.00
600	2024-04-05 10:03:48	9	2024-04-05 21:27:48	9	Midnight	124.172	-15.348	-6.00
601	2024-04-05 21:27:48	9	2024-04-06 10:03:48	9	Midday	124.137	-14.452	-6.00
602	2024-04-06 10:03:48	9	2024-04-06 21:24:48	9	Midnight	124.477	-10.642	-6.00
603	2024-04-06 21:24:48	9	2024-04-07 09:59:48	9	Midday	124.942	-14.760	-6.00
604	2024-04-07 09:59:48	9	2024-04-07 21:25:48	9	Midnight	124.782	-15.817	-6.00
605	2024-04-07 21:25:48	9	2024-04-08 09:44:48	9	Midday	126.623	-33.010	-6.00
606	2024-04-08 09:44:48	9	2024-04-08 21:18:48	9	Midnight	127.464	-24.009	-6.00
607	2024-04-08 21:18:48	9	2024-04-09 09:55:48	9	Midday	126.055	-11.056	-6.00
608	2024-04-09 09:55:48	9	2024-04-09 21:20:48	9	Midnight	125.772	-13.085	-6.00
609	2024-04-09 21:20:48	9	2024-04-10 09:55:48	9	Midday	125.738	-12.493	-6.00
610	2024-04-10 09:55:48	9	2024-04-10 21:58:48	9	Midnight	120.954	-49.049	-6.00
611	2024-04-10 21:58:48	9	2024-04-11 09:59:48	9	Midday	120.422	-44.193	-6.00
612	2024-04-11 09:59:48	9	2024-04-11 21:16:48	9	Midnight	125.640	-4.764	-6.00
613	2024-04-11 21:16:48	9	2024-04-12 09:50:48	9	Midday	126.733	-12.287	-6.00
614	2024-04-12 09:50:48	9	2024-04-12 21:16:48	9	Midnight	126.701	-12.246	-6.00
615	2024-04-12 21:16:48	9	2024-04-13 10:05:48	9	Midday	124.795	0.387	-6.00
616	2024-04-13 10:05:48	9	2024-04-13 21:07:48	9	Midnight	125.889	6.658	-6.00
617	2024-04-13 21:07:48	9	2024-04-14 10:00:48	9	Midday	126.483	3.223	-6.00
618	2024-04-14 10:00:48	9	2024-04-14 21:29:48	9	Midnight	123.702	-13.691	-6.00
619	2024-04-14 21:29:48	9	2024-04-15 10:04:48	9	Midday	123.172	-10.125	-6.00
620	2024-04-15 10:04:48	9	2024-04-15 21:11:48	9	Midnight	125.393	2.838	-6.00
621	2024-04-15 21:11:48	9	2024-04-16 10:12:48	9	Midday	124.364	8.058	-6.00
622	2024-04-16 10:12:48	9	2024-04-16 20:57:48	9	Midnight	126.085	15.803	-6.00
623	2024-04-16 20:57:48	9	2024-04-17 09:55:48	9	Midday	128.182	5.946	-6.00
624	2024-04-17 09:55:48	9	2024-04-17 21:07:48	9	Midnight	126.903	-0.636	-6.00
625	2024-04-17 21:07:48	9	2024-04-18 10:05:48	9	Midday	125.626	5.725	-6.00
626	2024-04-18 10:05:48	9	2024-04-18 20:58:48	9	Midnight	126.724	10.643	-6.00
627	2024-04-18 20:58:48	9	2024-04-19 09:59:48	9	Midday	127.447	7.252	-6.00
628	2024-04-19 09:59:48	9	2024-04-19 20:59:48	9	Midnight	127.295	6.446	-6.00
629	2024-04-19 20:59:48	9	2024-04-20 10:03:48	9	Midday	126.769	8.662	-6.00
630	2024-04-20 10:03:48	9	2024-04-20 19:50:48	9	Midnight	135.370	36.245	-6.00
631	2024-04-20 19:50:48	9	2024-04-21 10:13:48	9	Midday	134.095	38.700	-6.00
632	2024-04-21 10:13:48	9	2024-04-21 21:07:48	9	Midnight	124.444	9.207	-6.00
633	2024-04-21 21:07:48	9	2024-04-22 09:53:48	9	Midday	126.920	-1.739	-6.00
634	2024-04-22 09:53:48	9	2024-04-22 21:07:48	9	Midnight	126.896	-1.840	-6.00
635	2024-04-22 21:07:48	9	2024-04-23 09:54:48	9	Midday	126.748	-1.169	-6.00
636	2024-04-23 09:54:48	9	2024-04-23 20:52:48	9	Midnight	128.601	6.690	-6.00
637	2024-04-23 20:52:48	9	2024-04-24 09:53:48	9	Midday	128.703	6.177	-6.00
638	2024-04-24 09:53:48	9	2024-04-24 20:55:48	9	Midnight	128.307	4.485	-6.00
639	2024-04-24 20:55:48	9	2024-04-25 09:58:48	9	Midday	127.660	6.975	-6.00
640	2024-04-25 09:58:48	9	2024-04-25 21:22:48	9	Midnight	124.264	-7.137	-6.00
641	2024-04-25 21:22:48	9	2024-04-26 10:09:48	9	Midday	122.869	-1.191	-6.00
642	2024-04-26 10:09:48	9	2024-04-26 21:08:48	9	Midnight	124.599	5.659	-6.00
643	2024-04-26 21:08:48	9	2024-04-27 10:18:48	9	Midday	123.455	9.801	-6.00
644	2024-04-27 10:18:48	9	2024-04-27 21:06:48	9	Midnight	123.687	10.500	-6.00
645	2024-04-27 21:06:48	9	2024-04-28 10:07:48	9	Midday	125.044	5.494	-6.00
646	2024-04-28 10:07:48	9	2024-04-28 21:37:48	9	Midnight	121.151	-9.749	-6.00
647	2024-04-28 21:37:48	9	2024-04-29 09:49:48	9	Midday	123.384	-18.596	-6.00
648	2024-04-29 09:49:48	9	2024-04-29 21:21:48	9	Midnight	125.368	-10.549	-6.00
649	2024-04-29 21:21:48	9	2024-04-30 10:08:48	9	Midday	122.976	-1.225	-6.00
650	2024-04-30 10:08:48	9	2024-04-30 21:22:48	9	Midnight	122.836	-1.752	-6.00
651	2024-04-30 21:22:48	9	2024-05-01 10:19:48	9	Midday	121.446	3.298	-6.00
652	2024-05-01 10:19:48	9	2024-05-01 21:00:48	9	Midnight	124.182	12.402	-6.00
653	2024-05-01 21:00:48	9	2024-05-02 10:23:48	9	Midday	123.668	13.864	-6.00
654	2024-05-02 10:23:48	9	2024-05-02 20:58:48	9	Midnight	123.905	14.443	-6.00
655	2024-05-02 20:58:48	9	2024-05-03 10:19:48	9	Midday	124.393	12.838	-6.00
656	2024-05-03 10:19:48	9	2024-05-03 21:05:48	9	Midnight	123.506	9.977	-6.00
657	2024-05-03 21:05:48	9	2024-05-04 10:03:48	9	Midday	125.494	3.435	-6.00
658	2024-05-04 10:03:48	9	2024-05-04 22:16:48	9	Midnight	116.608	-27.415	-6.00
659	2024-05-04 22:16:48	9	2024-05-05 09:43:48	9	Midday	119.098	-34.836	-6.00
660	2024-05-05 09:43:48	9	2024-05-05 20:57:48	9	Midnight	128.964	-1.732	-6.00
661	2024-05-05 20:57:48	9	2024-05-06 10:08:48	9	Midday	125.829	8.380	-6.00
662	2024-05-06 10:08:48	9	2024-05-06 21:06:48	9	Midnight	124.696	4.776	-6.00
663	2024-05-06 21:06:48	9	2024-05-07 10:23:48	9	Midday	122.813	10.450	-6.00
664	2024-05-07 10:23:48	9	2024-05-07 20:52:48	9	Midnight	124.556	15.269	-6.00
665	2024-05-07 20:52:48	9	2024-05-08 10:18:48	9	Midday	125.174	13.453	-6.00
666	2024-05-08 10:18:48	9	2024-05-08 21:05:48	9	Midnight	123.543	8.697	-6.00
667	2024-05-08 21:05:48	9	2024-05-09 10:18:48	9	Midday	123.537	8.633	-6.00
668	2024-05-09 10:18:48	9	2024-05-09 20:47:48	9	Midnight	125.782	14.790	-6.00
669	2024-05-09 20:47:48	9	2024-05-10 10:24:48	9	Midday	125.028	16.634	-6.00
670	2024-05-10 10:24:48	9	2024-05-10 21:17:48	9	Midnight	121.274	6.223	-6.00
671	2024-05-10 21:17:48	9	2024-05-11 09:13:48	9	Midday	130.146	-21.311	-6.00
672	2024-05-11 09:13:48	9	2024-05-11 20:47:48	9	Midnight	133.893	-9.518	-6.00
673	2024-05-11 20:47:48	9	2024-05-12 10:29:48	9	Midday	124.391	17.697	-6.00
674	2024-05-12 10:29:48	9	2024-05-12 20:28:48	9	Midnight	126.765	23.043	-6.00
675	2024-05-12 20:28:48	9	2024-05-13 10:38:48	9	Midday	125.639	25.281	-6.00
676	2024-05-13 10:38:48	9	2024-05-13 20:28:48	9	Midnight	125.639	25.134	-6.00
677	2024-05-13 20:28:48	9	2024-05-14 10:38:48	9	Midday	125.639	24.989	-6.00
678	2024-05-14 10:38:48	9	2024-05-14 20:27:48	9	Midnight	125.765	25.103	-6.00
679	2024-05-14 20:27:48	9	2024-05-15 10:33:48	9	Midday	126.392	23.679	-6.00
680	2024-05-15 10:33:48	9	2024-05-15 20:28:48	9	Midnight	126.269	23.291	-6.00
681	2024-05-15 20:28:48	9	2024-05-16 10:38:48	9	Midday	125.647	24.435	-6.00
682	2024-05-16 10:38:48	9	2024-05-16 20:23:48	9	Midnight	126.275	25.551	-6.00
683	2024-05-16 20:23:48	9	2024-05-17 10:37:48	9	Midday	126.404	25.167	-6.00
684	2024-05-17 10:37:48	9	2024-05-17 20:23:48	9	Midnight	126.409	25.046	-6.00
685	2024-05-17 20:23:48	9	2024-05-18 10:38:48	9	Midday	126.289	25.152	-6.00
686	2024-05-18 10:38:48	9	2024-05-18 20:23:48	9	Midnight	126.294	25.038	-6.00
687	2024-05-18 20:23:48	9	2024-05-19 10:29:48	9	Midday	127.425	22.678	-6.00
688	2024-05-19 10:29:48	9	2024-05-19 20:27:48	9	Midnight	126.932	21.556	-6.00
689	2024-05-19 20:27:48	9	2024-05-20 10:41:48	9	Midday	125.440	24.422	-6.00
690	2024-05-20 10:41:48	9	2024-05-20 20:18:48	9	Midnight	126.572	26.435	-6.00
691	2024-05-20 20:18:48	9	2024-05-21 13:21:48	9	Midday	106.582	50.002	-6.00
692	2024-05-21 13:21:48	9	2024-05-21 23:25:48	9	Midnight	83.217	19.560	-6.00
