Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
561	2024-03-15 21:32:04	9	2024-03-16 10:25:04	9	Midday	122.497	-15.127	-6.00
562	2024-03-16 10:25:04	9	2024-03-16 21:44:04	9	Midnight	120.961	nan	-6.00
563	2024-03-16 21:44:04	9	2024-03-17 10:24:04	9	Midday	121.050	nan	-6.00
564	2024-03-17 10:24:04	9	2024-03-17 21:41:04	9	Midnight	121.389	nan	-6.00
565	2024-03-17 21:41:04	9	2024-03-18 10:25:04	9	Midday	121.228	nan	-6.00
566	2024-03-18 10:25:04	9	2024-03-18 21:41:05	9	Midnight	121.189	nan	-6.00
567	2024-03-18 21:41:05	9	2024-03-19 10:25:05	9	Midday	121.150	nan	-6.00
568	2024-03-19 10:25:05	9	2024-03-19 21:45:05	9	Midnight	120.613	nan	-6.00
569	2024-03-19 21:45:05	9	2024-03-20 10:25:05	9	Midday	120.576	nan	-6.00
570	2024-03-20 10:25:05	9	2024-03-20 21:42:05	9	Midnight	120.914	nan	-6.00
571	2024-03-20 21:42:05	9	2024-03-21 10:25:05	9	Midday	120.877	nan	-6.00
572	2024-03-21 10:25:05	9	2024-03-21 21:42:05	9	Midnight	120.840	nan	-6.00
573	2024-03-21 21:42:05	9	2024-03-22 10:22:05	9	Midday	121.177	nan	-6.00
574	2024-03-22 10:22:05	9	2024-03-22 21:37:06	9	Midnight	121.763	nan	-6.00
575	2024-03-22 21:37:06	9	2024-03-23 10:23:06	9	Midday	121.598	nan	-6.00
576	2024-03-23 10:23:06	9	2024-03-23 21:37:06	9	Midnight	121.561	nan	-6.00
577	2024-03-23 21:37:06	9	2024-03-24 10:27:06	9	Midday	121.023	7.623	-6.00
578	2024-03-24 10:27:06	9	2024-03-24 21:38:06	9	Midnight	120.860	3.054	-6.00
579	2024-03-24 21:38:06	9	2024-03-25 10:26:06	9	Midday	120.948	0.469	-6.00
580	2024-03-25 10:26:06	9	2024-03-25 21:40:06	9	Midnight	120.660	-9.031	-6.00
581	2024-03-25 21:40:06	9	2024-03-26 10:23:06	9	Midday	120.997	nan	-6.00
582	2024-03-26 10:23:06	9	2024-03-26 21:35:07	9	Midnight	121.582	-0.577	-6.00
583	2024-03-26 21:35:07	9	2024-03-27 10:14:07	9	Midday	122.668	nan	-6.00
584	2024-03-27 10:14:07	9	2024-03-27 21:36:07	9	Midnight	122.505	nan	-6.00
585	2024-03-27 21:36:07	9	2024-03-28 10:21:07	9	Midday	121.592	-7.456	-6.00
586	2024-03-28 10:21:07	9	2024-03-28 21:31:07	9	Midnight	122.180	3.567	-6.00
587	2024-03-28 21:31:07	9	2024-03-29 10:27:07	9	Midday	121.392	13.263	-6.00
588	2024-03-29 10:27:07	9	2024-03-29 21:39:07	9	Midnight	120.354	-0.464	-6.00
589	2024-03-29 21:39:07	9	2024-03-30 10:30:08	9	Midday	119.940	5.159	-6.00
590	2024-03-30 10:30:08	9	2024-03-30 21:34:08	9	Midnight	120.526	11.454	-6.00
591	2024-03-30 21:34:08	9	2024-03-31 10:29:08	9	Midday	120.613	10.158	-6.00
592	2024-03-31 10:29:08	9	2024-03-31 21:32:08	9	Midnight	120.826	11.859	-6.00
593	2024-03-31 21:32:08	9	2024-04-01 10:27:08	9	Midday	121.039	9.452	-6.00
594	2024-04-01 10:27:08	9	2024-04-01 21:34:08	9	Midnight	120.752	6.330	-6.00
595	2024-04-01 21:34:08	9	2024-04-02 10:24:08	9	Midday	121.091	2.665	-6.00
596	2024-04-02 10:24:08	9	2024-04-02 21:29:08	9	Midnight	121.679	8.208	-6.00
597	2024-04-02 21:29:08	9	2024-04-03 11:45:09	9	Midday	111.514	51.899	-6.00
598	2024-04-03 11:45:09	9	2024-04-03 21:23:09	9	Midnight	112.226	52.780	-6.00
599	2024-04-03 21:23:09	9	2024-04-04 10:08:09	9	Midday	124.317	-3.887	-6.00
600	2024-04-04 10:08:09	9	2024-04-04 20:59:09	9	Midnight	127.282	19.744	-6.00
601	2024-04-04 20:59:09	9	2024-04-05 10:10:09	9	Midday	126.996	21.016	-6.00
602	2024-04-05 10:10:09	9	2024-04-05 21:01:09	9	Midnight	126.710	18.884	-6.00
603	2024-04-05 21:01:09	9	2024-04-06 10:12:09	9	Midday	126.425	20.143	-6.00
604	2024-04-06 10:12:09	9	2024-04-06 21:00:09	9	Midnight	126.515	20.235	-6.00
605	2024-04-06 21:00:09	9	2024-04-07 10:09:10	9	Midday	126.853	17.922	-6.00
606	2024-04-07 10:09:10	9	2024-04-07 21:01:10	9	Midnight	126.691	16.622	-6.00
607	2024-04-07 21:01:10	9	2024-04-08 10:04:10	9	Midday	127.282	12.762	-6.00
608	2024-04-08 10:04:10	9	2024-04-08 20:52:10	9	Midnight	128.373	18.700	-6.00
609	2024-04-08 20:52:10	9	2024-04-09 10:05:10	9	Midday	128.214	19.174	-6.00
610	2024-04-09 10:05:10	9	2024-04-09 21:00:10	9	Midnight	127.180	13.213	-6.00
611	2024-04-09 21:00:10	9	2024-04-10 10:11:10	9	Midday	126.397	17.194	-6.00
612	2024-04-10 10:11:10	9	2024-04-10 20:57:10	9	Midnight	126.739	18.600	-6.00
613	2024-04-10 20:57:10	9	2024-04-11 11:49:11	9	Midday	114.452	52.391	-6.00
614	2024-04-11 11:49:11	9	2024-04-11 20:55:11	9	Midnight	114.667	52.316	-6.00
615	2024-04-11 20:55:11	9	2024-04-12 10:10:11	9	Midday	127.012	18.397	-6.00
616	2024-04-12 10:10:11	9	2024-04-12 20:54:11	9	Midnight	127.106	18.523	-6.00
617	2024-04-12 20:54:11	9	2024-04-13 11:19:11	9	Midday	118.448	44.940	-6.00
618	2024-04-13 11:19:11	9	2024-04-13 20:49:11	9	Midnight	119.042	45.709	-6.00
619	2024-04-13 20:49:11	9	2024-04-14 10:12:11	9	Midday	127.388	21.525	-6.00
620	2024-04-14 10:12:11	9	2024-04-14 20:51:11	9	Midnight	127.107	20.054	-6.00
621	2024-04-14 20:51:11	9	2024-04-15 10:05:12	9	Midday	127.950	16.138	-6.00
622	2024-04-15 10:05:12	9	2024-04-15 20:48:12	9	Midnight	128.293	17.378	-6.00
623	2024-04-15 20:48:12	9	2024-04-16 13:13:12	9	Midday	104.760	60.995	-6.00
624	2024-04-16 13:13:12	9	2024-04-16 20:46:12	9	Midnight	104.982	60.867	-6.00
625	2024-04-16 20:46:12	9	2024-04-17 10:18:12	9	Midday	126.832	23.936	-6.00
626	2024-04-17 10:18:12	9	2024-04-17 20:43:12	9	Midnight	127.179	24.839	-6.00
627	2024-04-17 20:43:12	9	2024-04-18 10:22:12	9	Midday	126.651	26.291	-6.00
628	2024-04-18 10:22:12	9	2024-04-18 20:40:12	9	Midnight	126.999	27.094	-6.00
629	2024-04-18 20:40:12	9	2024-04-19 10:15:13	9	Midday	127.845	24.048	-6.00
630	2024-04-19 10:15:13	9	2024-04-19 20:45:13	9	Midnight	127.191	21.532	-6.00
631	2024-04-19 20:45:13	9	2024-04-20 10:21:13	9	Midday	126.415	23.887	-6.00
632	2024-04-20 10:21:13	9	2024-04-20 20:48:13	9	Midnight	126.015	22.287	-6.00
633	2024-04-20 20:48:13	9	2024-04-21 10:10:13	9	Midday	127.365	17.306	-6.00
634	2024-04-21 10:10:13	9	2024-04-21 20:51:13	9	Midnight	126.965	15.613	-6.00
635	2024-04-21 20:51:13	9	2024-04-22 10:15:13	9	Midday	126.316	17.766	-6.00
636	2024-04-22 10:15:13	9	2024-04-22 20:48:13	9	Midnight	126.667	18.773	-6.00
637	2024-04-22 20:48:13	9	2024-04-23 10:14:14	9	Midday	126.767	18.212	-6.00
638	2024-04-23 10:14:14	9	2024-04-23 20:40:14	9	Midnight	127.742	21.216	-6.00
639	2024-04-23 20:40:14	9	2024-04-24 10:28:14	9	Midday	125.970	26.275	-6.00
640	2024-04-24 10:28:14	9	2024-04-24 20:36:14	9	Midnight	126.448	27.333	-6.00
641	2024-04-24 20:36:14	9	2024-04-25 10:24:14	9	Midday	126.927	25.766	-6.00
642	2024-04-25 10:24:14	9	2024-04-25 20:46:14	9	Midnight	125.656	21.849	-6.00
643	2024-04-25 20:46:14	9	2024-04-26 10:30:14	9	Midday	124.886	23.873	-6.00
644	2024-04-26 10:30:14	9	2024-04-26 20:31:14	9	Midnight	126.741	28.589	-6.00
645	2024-04-26 20:31:14	9	2024-04-27 10:29:15	9	Midday	126.845	28.081	-6.00
646	2024-04-27 10:29:15	9	2024-04-27 20:35:15	9	Midnight	126.324	26.510	-6.00
647	2024-04-27 20:35:15	9	2024-04-28 10:10:15	9	Midday	128.681	19.738	-6.00
648	2024-04-28 10:10:15	9	2024-04-28 21:07:15	9	Midnight	124.663	6.267	-6.00
649	2024-04-28 21:07:15	9	2024-04-29 11:48:15	9	Midday	112.395	38.379	-6.00
650	2024-04-29 11:48:15	9	2024-04-29 20:45:15	9	Midnight	115.129	42.552	-6.00
651	2024-04-29 20:45:15	9	2024-04-30 09:56:15	9	Midday	129.114	9.544	-6.00
652	2024-04-30 09:56:15	9	2024-04-30 20:36:15	9	Midnight	130.224	13.065	-6.00
653	2024-04-30 20:36:15	9	2024-05-01 10:29:16	9	Midday	126.082	24.693	-6.00
654	2024-05-01 10:29:16	9	2024-05-01 20:29:16	9	Midnight	126.941	26.595	-6.00
655	2024-05-01 20:29:16	9	2024-05-02 12:13:16	9	Midday	113.926	47.938	-6.00
656	2024-05-02 12:13:16	9	2024-05-02 16:36:16	9	Midnight	143.040	64.521	-6.00
657	2024-05-02 16:36:16	9	2024-05-03 11:48:16	9	Midday	146.153	63.461	-6.00
658	2024-05-03 11:48:16	9	2024-05-03 20:02:16	9	Midnight	120.389	47.530	-6.00
659	2024-05-03 20:02:16	9	2024-05-04 12:24:16	9	Midday	115.877	51.706	-6.00
660	2024-05-04 12:24:16	9	2024-05-04 19:51:16	9	Midnight	117.241	52.638	-6.00
661	2024-05-04 19:51:16	9	2024-05-05 10:05:17	9	Midday	134.605	29.120	-6.00
662	2024-05-05 10:05:17	9	2024-05-05 19:51:17	9	Midnight	134.593	28.896	-6.00
663	2024-05-05 19:51:17	9	2024-05-06 10:20:17	9	Midday	132.709	32.448	-6.00
664	2024-05-06 10:20:17	9	2024-05-06 20:22:17	9	Midnight	128.825	24.090	-6.00
665	2024-05-06 20:22:17	9	2024-05-07 10:26:17	9	Midday	128.067	25.639	-6.00
666	2024-05-07 10:26:17	9	2024-05-07 20:30:17	9	Midnight	127.060	23.167	-6.00
667	2024-05-07 20:30:17	9	2024-05-08 10:35:17	9	Midday	125.928	25.562	-6.00
668	2024-05-08 10:35:17	9	2024-05-08 20:21:18	9	Midnight	127.045	27.765	-6.00
669	2024-05-08 20:21:18	9	2024-05-09 10:39:18	9	Midday	126.537	28.620	-6.00
670	2024-05-09 10:39:18	9	2024-05-09 20:19:18	9	Midnight	126.782	28.931	-6.00
671	2024-05-09 20:19:18	9	2024-05-10 10:40:18	9	Midday	126.653	29.010	-6.00
672	2024-05-10 10:40:18	9	2024-05-10 20:16:18	9	Midnight	127.024	29.555	-6.00
673	2024-05-10 20:16:18	9	2024-05-11 10:24:18	9	Midday	129.021	25.377	-6.00
674	2024-05-11 10:24:18	9	2024-05-11 20:27:18	9	Midnight	127.643	22.223	-6.00
675	2024-05-11 20:27:18	9	2024-05-12 10:35:18	9	Midday	126.266	25.064	-6.00
676	2024-05-12 10:35:18	9	2024-05-12 20:17:19	9	Midnight	127.513	27.441	-6.00
677	2024-05-12 20:17:19	9	2024-05-13 10:40:19	9	Midday	126.885	28.496	-6.00
678	2024-05-13 10:40:19	9	2024-05-13 20:16:19	9	Midnight	127.010	28.576	-6.00
679	2024-05-13 20:16:19	9	2024-05-14 10:40:19	9	Midday	127.010	28.421	-6.00
680	2024-05-14 10:40:19	9	2024-05-14 20:14:19	9	Midnight	127.261	28.737	-6.00
681	2024-05-14 20:14:19	9	2024-05-15 10:31:19	9	Midday	128.388	26.451	-6.00
682	2024-05-15 10:31:19	9	2024-05-15 20:13:19	9	Midnight	128.515	26.556	-6.00
683	2024-05-15 20:13:19	9	2024-05-16 10:39:19	9	Midday	127.518	28.293	-6.00
684	2024-05-16 10:39:19	9	2024-05-16 20:12:20	9	Midnight	127.644	28.381	-6.00
685	2024-05-16 20:12:20	9	2024-05-17 11:07:20	9	Midday	124.146	34.091	-6.00
686	2024-05-17 11:07:20	9	2024-05-17 20:12:20	9	Midnight	124.150	33.950	-6.00
687	2024-05-17 20:12:20	9	2024-05-18 10:43:20	9	Midday	127.155	28.859	-6.00
688	2024-05-18 10:43:20	9	2024-05-18 20:12:20	9	Midnight	127.161	28.735	-6.00
689	2024-05-18 20:12:20	9	2024-05-19 10:43:20	9	Midday	127.167	28.592	-6.00
690	2024-05-19 10:43:20	9	2024-05-19 20:15:20	9	Midnight	126.799	27.810	-6.00
691	2024-05-19 20:15:20	9	2024-05-20 13:16:20	9	Midday	107.682	50.086	-6.00
